개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
3780000,3780000-114-2020-00004,2020-11-30,영업/정상,,796.09,462-829,13376,오케이(OK)마트 모란점,기타식품판매업,I,자가,,,,,,N,2026-04-01 22:05:30,"경기도 성남시 중원구 성남대로1147번길 3, 오라타워 1층 (성남동)",,,,영업,01,0,,01,,,기타식품판매업,,,,211309.096228397    ,436659.539887936    ,"경기도 성남시 중원구 성남동 4163 오라타워,1층 ",,2020-11-30 12:37:18
3780000,3780000-114-2021-00001,2021-01-21,영업/정상,,533.20,462-805,13170,에이스식자재마트 금광점,기타식품판매업,I,자가,0,0,0,,,N,2026-04-01 22:05:30,"경기도 성남시 중원구 산성대로426번길 5, B동 1층 (금광동)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317497001,214080.168412906    ,438684.633822257    ,경기도 성남시 중원구 금광동 4622 ,,2022-07-05 12:09:49
3780000,3780000-114-2021-00004,2021-10-29,영업/정상,,361.88,461-811,13354,(주)진로그린식자재마트,기타식품판매업,I,자가,0,0,0,,,N,2026-04-01 22:05:30,"경기도 성남시 수정구 산성대로 291, 1층 (신흥동)",,,0,영업,01,361.88,,01,,,기타식품판매업,,,0317477011,213123.986761508    ,437759.591598774    ,경기도 성남시 수정구 신흥동 2486 1층 ,,2025-09-30 15:52:53
3780000,3780000-114-2022-00001,2022-01-07,영업/정상,,"1,646.00",462-838,13385,주식회사 윈플러스마트중부 성남점,기타식품판매업,U,임대,0,0,0,,,N,2026-04-28 03:03:03,"경기도 성남시 중원구 둔촌대로 140, 지하1층, 1층 (하대원동)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317529007,211820.986677256    ,436292.592186832    ,"경기도 성남시 중원구 하대원동 104-4 지하1층, 1층 ",,2026-04-27 15:25:10
3780000,3780000-114-2022-00002,2022-01-11,영업/정상,,353.61,461-300,13105,성남농협 하나로마트 대왕점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:30,"경기도 성남시 수정구 대왕판교로 989, 2층 일부호 (고등동)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317589421,208895.112352846    ,436274.133816512    ,경기도 성남시 수정구 고등동 583 2층 일부호,,2022-02-07 16:20:11
3780000,3780000-114-2025-00002,2025-02-20,영업/정상,,801.45,461-803,13130,모닝마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:30,"경기도 성남시 수정구 희망로 520, 1층 (산성동)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317364498,213449.880683839    ,438691.694227293    ,경기도 성남시 수정구 산성동 2194 1층 ,,2025-04-29 17:17:55
3780000,3780000-114-2025-00003,2025-05-09,영업/정상,,592.76,462-802,13183,(주)성남농민식자재마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:30,"경기도 성남시 중원구 금빛로 42, 1층 (금광동)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317315858,214849.938529401    ,438183.579915292    ,경기도 성남시 중원구 금광동 2345 1층 ,,2025-05-21 16:47:08
3780000,3780000-114-1996-60005,1996-10-08,폐업,2003-07-30,912.07,463-834,,우성슈퍼 정자점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:17,,,,0,폐업,02,0,,03,,,기타식품판매업,,,,209990.196621097    ,429205.623253419    ,경기도 성남시 분당구 정자동 121 상록마을 주상상가 지층 ,,2001-09-20 00:00:00
3780000,3780000-114-1996-60006,1996-10-08,폐업,2018-07-19,725.43,463-871,13625,우성마트 분당구미점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:17,"경기도 성남시 분당구 미금로 45 (구미동,진도훼미리프라자 지101호)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0317018763,210194.695426062    ,426176.33755936     ,경기도 성남시 분당구 구미동 203-2 진도훼미리프라자 지101호 ,,2018-07-19 17:30:47
3780000,3780000-114-1996-60007,1996-10-08,폐업,2003-03-31,391.37,463-827,,자연촌,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:17,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317096100,211377.170501777    ,434235.718610669    ,경기도 성남시 분당구 야탑동 367-4 지하1층 ,,2001-09-20 00:00:00
3780000,3780000-114-1996-60008,1996-10-21,폐업,2004-04-20,365.38,463-827,,관보슈퍼,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:17,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317049469,211426.820391674    ,434400.525152819    ,경기도 성남시 분당구 야탑동 366-1 관보골든쇼포츠 지하1층 ,,2004-01-26 00:00:00
3780000,3780000-114-1997-60001,1997-04-24,폐업,2001-08-27,,463-808,,뉴코아분당백화점 킴스클럽,기타식품판매업,I,,,,,,,N,2026-04-01 22:05:18,,,,,폐업,02,0,,03,,,기타식품판매업,,,,209435.930737593    ,427476.184354786    ,경기도 성남시 분당구 구미동 11-1 ,,2001-08-27 00:00:00
3780000,3780000-114-1997-60002,1997-03-04,폐업,2005-08-26,"2,292.52",463-824,,(주)뉴코아 서현킴스,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317795502,210704.424973834    ,431202.672919827    ,경기도 성남시 분당구 서현동 266-1 뉴코아백화점 지하1층 ,,2004-07-30 00:00:00
3780000,3780000-114-1997-60004,1997-08-14,폐업,2003-03-31,849.69,463-864,,미도파슈퍼,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317160900,211163.148681104    ,429454.939071795    ,경기도 성남시 분당구 수내동 83-1 분당종합시장 지하1층 ,,2001-09-20 00:00:00
3780000,3780000-114-1997-60005,1997-03-11,폐업,2003-08-21,"1,223.56",463-829,,(주)한화유통 정자점,기타식품판매업,I,,,,,,,N,2026-04-01 22:05:18,,,,,폐업,02,0,,03,,,기타식품판매업,,,0317142058,,,경기도 성남시 분당구 이매동 54-1 판교시장 지하1층 ,,2003-07-31 00:00:00
3780000,3780000-114-1998-60002,1998-05-02,폐업,2003-03-31,445.15,463-806,,화인마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317080183,210748.107044806    ,433676.41086999     ,경기도 성남시 분당구 이매동 131-3 홍우프라자 지하1층 3~11호 ,,2001-09-21 00:00:00
3780000,3780000-114-1998-60003,1998-04-29,폐업,2003-03-31,308.73,463-840,,삼원하이퍼마켓,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317018501,211167.348345673    ,433744.625738872    ,경기도 성남시 분당구 야탑동 532-6 분당정우스토아 지하1층 ,,2001-09-21 00:00:00
3780000,3780000-114-1998-60004,1998-07-30,폐업,2003-03-31,379.56,463-821,,서현마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317018283,211043.779309531    ,431230.68949626     ,경기도 성남시 분당구 서현동 89 한양아파트 근린상가 1층 ,,2001-09-21 00:00:00
3780000,3780000-114-1998-60005,1998-08-21,폐업,2025-09-30,313.17,463-874,13610,정자마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,"경기도 성남시 분당구 느티로 67 (정자동,수내조합상가 지하1층 (느티마을길25))",,,0,폐업,02,0,,03,,,기타식품판매업,,,0317154040,209853.125          ,429642.685          ,경기도 성남시 분당구 정자동 65-2 수내조합상가 지하1층 (느티마을길25) ,,2025-09-30 11:06:05
3780000,3780000-114-1998-60006,1998-08-21,폐업,2003-03-31,845.36,463-834,,유한회사 가산유통,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317145001,210070.897509839    ,428945.094477043    ,경기도 성남시 분당구 정자동 127-3 용마트윈프라자 A동 지하1층 ,,2001-09-21 00:00:00
3780000,3780000-114-1998-60007,1998-12-09,폐업,2002-11-20,423.49,463-825,,농협하나로마트 초림역점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317130300,209960.145649314    ,430596.868672123    ,경기도 성남시 분당구 수내동 19-1 ,,2002-06-05 00:00:00
3780000,3780000-114-1998-60008,1998-12-09,폐업,2009-03-13,"2,064.06",463-870,,홈플러스테스코(주) 분당오리점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317103187,209409.160207927    ,426451.358939753    ,경기도 성남시 분당구 구미동 159 ~169번지(164번지제외) ,,2008-10-15 11:51:58
3780000,3780000-114-1999-60001,1999-03-27,폐업,2020-09-15,"3,200.96",463-824,13590,롯데쇼핑(주) 롯데마트 서현점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,"경기도 성남시 분당구 황새울로311번길 28 (서현동,(황새울길27))",,,0,폐업,02,0,,03,,,기타식품판매업,,,0317811451,210610.797991188    ,431555.137739279    ,경기도 성남시 분당구 서현동 275 (황새울길27) ,,2020-09-15 14:55:11
3780000,3780000-114-1999-60003,1999-04-30,폐업,2004-03-06,910.00,463-838,,한울마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317189293,210421.232418185    ,430307.058659489    ,경기도 성남시 분당구 수내동 29 ,,2001-09-21 00:00:00
3780000,3780000-114-1999-60004,1999-06-11,폐업,2003-03-31,436.22,463-818,,효자마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317010013,211950.241656362    ,430355.293087281    ,경기도 성남시 분당구 서현동 304 삼환상가 지하1층 ,,2001-09-21 00:00:00
3780000,3780000-114-1999-70001,1999-03-30,폐업,2005-07-11,346.94,461-872,,제일공판장,기타식품판매업,I,,0,0,0,상수도전용,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317580810,211366.348188173    ,437439.906239424    ,경기도 성남시 수정구 수진동 3042 1층 ,,2002-03-30 00:00:00
3780000,3780000-114-2000-60001,2000-07-28,폐업,2003-03-31,381.53,463-808,,M마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317113586,209717.597753564    ,427437.271199733    ,경기도 성남시 분당구 구미동 30 ,,2001-09-21 00:00:00
3780000,3780000-114-2000-60002,2000-08-04,폐업,2003-03-31,914.82,463-833,,(주)마이그로서리,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317191003,210770.18438043     ,429207.932813903    ,경기도 성남시 분당구 정자동 110 근린상가 B-201호 ,,2001-09-21 00:00:00
3780000,3780000-114-2000-60004,2000-09-21,폐업,2013-05-22,412.96,463-851,,동해마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317122761,210747.430620824    ,429920.004320082    ,경기도 성남시 분당구 수내동 53 돌고래상가 지하1층 (수내2길73) ,,2008-03-04 14:28:17
3780000,3780000-114-2011-00002,2011-07-06,영업/정상,,384.20,463-864,13600,주식회사 홈플러스익스프레스 푸른마을점,기타식품판매업,U,,0,0,0,,,N,2026-06-25 03:03:03,"경기도 성남시 분당구 불정로 255 (수내동, HS프라자 1층)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317268546,211126.322091631    ,429438.144792554    ,경기도 성남시 분당구 수내동 83-3 HS프라자 1층 ,,2026-06-24 16:22:29
3780000,3780000-114-2011-00003,2011-07-08,영업/정상,,341.00,463-830,13568,롯데프레시 분당이매점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:20,"경기도 성남시 분당구 양현로94번길 15 (이매동, 지상1, 지하1층)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317075602,211079.124182939    ,432158.013981543    ,경기도 성남시 분당구 이매동 120-4 ,,2023-05-26 15:06:42
3780000,3780000-114-2011-00008,2011-10-14,영업/정상,,377.00,463-420,13533,주식회사 홈플러스익스프레스 분당동판교점,기타식품판매업,U,임대,0,0,0,,,N,2026-06-25 03:03:03,"경기도 성남시 분당구 동판교로 59 (백현동, 자유퍼스트프라자 1  B101호)",,,0,영업,01,0,,01,,,기타식품판매업,,,03180168543,210115.085178947    ,431815.870958616    ,경기도 성남시 분당구 백현동 551 자유퍼스트프라자 1  B101호 ,,2026-06-24 15:42:07
3780000,3780000-114-2012-00001,2012-10-25,영업/정상,,885.00,463-811,13555,이마트에브리데이 정자점,기타식품판매업,I,자가,0,0,0,,,N,2026-04-01 22:05:21,"경기도 성남시 분당구 정자일로 242 (정자동, 1,2층)",,,0,영업,01,0,,01,,,기타식품판매업,,,023805798,209342.437491359    ,429988.405833184    ,경기도 성남시 분당구 정자동 8-2 ,,2024-07-12 17:46:53
3780000,3780000-114-2013-00001,2013-05-13,영업/정상,,655.92,463-867,13559,이마트에브리데이 분당정자2점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:22,"경기도 성남시 분당구 정자일로 120 (정자동,삼성아데나루체 상가 1층)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317861171,209368.718414303    ,428760.477145736    ,경기도 성남시 분당구 정자동 170-1 삼성아데나루체 상가 1층 ,,2024-07-16 16:07:28
3780000,3780000-114-2013-00002,2013-06-05,영업/정상,,919.16,462-802,13183,식자재마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:22,경기도 성남시 중원구 금빛로42번길 12 (금광동),,,0,영업,01,0,,01,,,기타식품판매업,,,0317315858,,,경기도 성남시 중원구 금광동 2346 ,,2023-12-22 15:36:07
3780000,3780000-114-2013-00003,2013-06-27,영업/정상,,"5,944.00",463-400,13525,(주)롯데쇼핑,기타식품판매업,U,,,,,,,N,2026-05-01 03:03:03,경기도 성남시 분당구 대왕판교로606번길 58 (삼평동),,,,영업,01,0,,01,,,기타식품판매업,,,0317830222,209993.600292929    ,432609.081811328    ,경기도 성남시 분당구 삼평동 741 ,,2026-04-30 17:23:53
3780000,3780000-114-2013-00004,2013-08-02,영업/정상,,733.48,461-813,13340,스타식자재할인마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:24,경기도 성남시 수정구 시민로 165 (신흥동),,,0,영업,01,0,,01,,,기타식품판매업,,,0317219025,212561.009230373    ,437854.68450541     ,"경기도 성남시 수정구 신흥동 5180 샤르망 101,106,107호 ",,2025-02-12 16:49:49
3780000,3780000-114-2013-00005,2013-08-30,영업/정상,,"2,117.63",463-836,,세계로마트 야탑점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:24,경기도 성남시 분당구 벌말로 32 (야탑동),,,0,영업,01,0,,01,,,기타식품판매업,,,0317810451,212185.67629851     ,434329.1079986      ,경기도 성남시 분당구 야탑동 273-3 지1층-1층 ,,2024-10-17 10:13:39
3780000,3780000-114-1999-60002,1999-04-01,폐업,2026-05-11,"3,042.42",463-825,13595,롯데쇼핑(주)분당점,기타식품판매업,U,,0,0,0,,,N,2026-05-12 21:45:22,경기도 성남시 분당구 황새울로200번길 45 (수내동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0317382002,210053.033510874    ,430715.591035213    ,경기도 성남시 분당구 수내동 14 지1층 ,,2026-05-11 15:50:34
3780000,3780000-114-2000-60003,2000-08-21,영업/정상,,"9,067.13",463-870,13635,(주)농협하나로유통 농협성남유통센터,기타식품판매업,U,,0,0,0,,,N,2026-04-07 03:03:03,경기도 성남시 분당구 성남대로43번길 11 (구미동),,,0,영업,01,0,,01,,,기타식품판매업,,,0317389000,209417.349041415    ,426267.212514142    ,경기도 성남시 분당구 구미동 174 ,,2026-04-06 11:13:52
3780000,3780000-114-2000-60006,2000-03-30,영업/정상,,"2,446.00",463-828,13497,홈플러스(주) 야탑점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:18,"경기도 성남시 분당구 성남대로925번길 16 (야탑동, 지상3층)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317052080,211202.148849893    ,434560.911834998    ,경기도 성남시 분당구 야탑동 341 지상3층 ,,2024-12-05 20:32:21
3780000,3780000-114-2001-80002,2001-07-12,영업/정상,,642.09,462-800,13180,월드 식자재 할인마트,기타식품판매업,U,,0,0,0,,,N,2026-08-19 21:45:25,"경기도 성남시 중원구 광명로 289, 지하1층 (금광동)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317498989,213918.08132177     ,438064.646460358    ,경기도 성남시 중원구 금광동 10 단대쇼핑센타 ,,2026-08-18 17:34:35
3780000,3780000-114-2002-60001,2002-03-30,영업/정상,,693.20,463-852,13599,수내정동 주식회사,기타식품판매업,U,,0,0,0,,,N,2026-04-01 22:05:19,"경기도 성남시 분당구 내정로166번길 7-6 (수내동, 코끼리상가 1층)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317131717,210620.844064672    ,430091.101912817    ,경기도 성남시 분당구 수내동 56 코끼리상가 1층 ,,2026-01-07 11:02:25
3780000,3780000-114-2002-60003,2002-04-26,영업/정상,,"3,312.10",463-808,13630,이천일 아울렛 분당점,기타식품판매업,U,,0,0,0,,,N,2026-04-24 03:03:03,"경기도 성남시 분당구 미금일로154번길 20 (구미동,이천일아울렛 지하1층)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317192001,209435.930737593    ,427476.184354786    ,경기도 성남시 분당구 구미동 11-1 이천일아울렛 지하1층 ,,2026-04-23 17:03:24
3780000,3780000-114-2004-60001,2004-10-11,영업/정상,,"1,029.80",463-838,13597,주식회사 홈플러스 익스프레스 수내점,기타식품판매업,U,,0,0,0,상수도전용,,N,2026-06-24 03:03:03,"경기도 성남시 분당구 내정로173번길 11 (수내동, 대명상가 B01호)",,,0,영업,01,0,,01,,,기타식품판매업,,,0317128501,210421.232418185    ,430307.058659489    ,경기도 성남시 분당구 수내동 29 대명상가 B01호 ,,2026-06-23 18:14:56
3780000,3780000-114-2005-70001,2005-03-25,영업/정상,,606.90,461-812,13346,우리홈마트 신흥점,기타식품판매업,I,,0,0,0,상수도전용,,N,2026-04-01 22:05:19,경기도 성남시 수정구 수정로214번길 6 (신흥동),,,0,영업,01,0,,01,,,기타식품판매업,,,0317348989,212618.93002984     ,437990.051610637    ,경기도 성남시 수정구 신흥동 3436-10 ,,2021-04-21 15:36:28
3780000,3780000-114-2002-60002,2002-04-22,폐업,2017-12-01,500.00,463-821,13588,하모니마트 시범점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:19,"경기도 성남시 분당구 중앙공원로39번길 7 (서현동,삼성한신상가 지하1층)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0317098799,211277.895482003    ,431053.535914751    ,경기도 성남시 분당구 서현동 89-7 삼성한신상가 지하1층 ,,2017-12-01 15:35:51
3780000,3780000-114-2002-60004,2002-12-09,폐업,2016-12-23,349.94,463-829,13567,주식회사 올가홀푸드,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:19,"경기도 성남시 분당구 이매로 49 (이매동,1층)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0317060031,211119.42           ,432554.404999999    ,경기도 성남시 분당구 이매동 115-4 1층 ,,2011-02-09 17:53:48
3780000,3780000-114-2002-60005,2002-12-10,폐업,2019-03-27,767.40,463-822,13589,1등마트((주)한솔유통),기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:19,"경기도 성남시 분당구 중앙공원로40번길 8 (서현동,현대근린상가 지하1층 5호 (서현시범길39))",,,0,폐업,02,0,,03,,,기타식품판매업,,,0317047880,211462.754186616    ,430856.274957711    ,경기도 성남시 분당구 서현동 94 현대근린상가 지하1층 5호 (서현시범길39) ,,2019-03-28 09:35:19
3780000,3780000-114-2002-60006,2002-12-27,폐업,2003-09-19,,463-864,,동신 지(G)-마트,기타식품판매업,I,,,,,,,N,2026-04-01 22:05:19,,,,,폐업,02,0,,03,,,기타식품판매업,,,0317117399,210818.818495558    ,429844.390589942    ,경기도 성남시 분당구 수내동 63-2 동신코아 지하1층 ,,2002-12-27 00:00:00
3780000,3780000-114-2002-80001,2002-10-21,폐업,2019-03-27,445.33,462-814,13232,학년마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:19,경기도 성남시 중원구 금상로58번길 4 (상대원동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0317362500,214334.559478416    ,437566.118225787    ,경기도 성남시 중원구 상대원동 2338 ,,2019-03-28 09:24:25
3780000,3780000-114-2003-60001,2003-01-23,폐업,2003-01-23,,463-821,,한양디씨마트,기타식품판매업,I,,,,,,,N,2026-04-01 22:05:19,,,,,폐업,02,0,,03,,,기타식품판매업,,,,211043.779309531    ,431230.68949626     ,경기도 성남시 분당구 서현동 89 ,,2003-01-23 00:00:00
3780000,3780000-114-2003-60002,2003-02-26,폐업,2003-02-26,,463-831,,건영할인마트,기타식품판매업,I,,,,,,,N,2026-04-01 22:05:19,,,,,폐업,02,0,,03,,,기타식품판매업,,,,212382.2705937      ,429923.572911958    ,경기도 성남시 분당구 분당동 67 ,,2003-02-26 00:00:00
3780000,3780000-114-2003-60003,2000-03-25,폐업,2013-05-20,610.86,463-801,13623,현대그린마트,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:19,"경기도 성남시 분당구 무지개로 144 (구미동, 청구지하상가 지하201,202호)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0317124417,210458.444382917    ,426364.411928396    ,경기도 성남시 분당구 구미동 221 ,,2012-11-30 13:56:23
3780000,3780000-114-2003-60004,2003-08-29,폐업,2005-06-03,379.43,463-868,,원마트,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2026-04-01 22:05:19,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317266800,209937.147029034    ,427697.270453033    ,경기도 성남시 분당구 금곡동 141 청솔마을 근린상가동 지층101호 ,,2003-08-29 00:00:00
3780000,3780000-114-2004-60002,2004-11-09,폐업,2006-03-31,,463-811,,썬마트,기타식품판매업,I,,,,,,,N,2026-04-01 22:05:19,,,,,폐업,02,0,,03,,,기타식품판매업,,,0317191414,209363.724057335    ,429736.092443258    ,"경기도 성남시 분당구 정자동 14-1 동양정자파라곤 지하102,103호 ",,2004-11-09 00:00:00
3780000,3780000-114-2004-80001,2004-03-09,폐업,2018-08-01,"1,312.02",462-815,13241,(주)현대직판장,기타식품판매업,I,자가,0,0,0,,,N,2026-04-01 22:05:19,"경기도 성남시 중원구 희망로344번길 6 (상대원동,(지하1층))",,,0,폐업,02,0,,03,,,기타식품판매업,,,0317323724,213979.473067236    ,437105.716041441    ,경기도 성남시 중원구 상대원동 2985-1 (지하1층) ,,2018-08-28 10:47:31
3780000,3780000-114-2005-60001,2005-09-09,폐업,2005-09-30,,463-822,,주)현대마트,기타식품판매업,I,,,,,,,N,2026-04-01 22:05:19,,,,,폐업,02,0,,03,,,기타식품판매업,,,0317047880,211462.754186616    ,430856.274957711    ,경기도 성남시 분당구 서현동 94 번지(현대근린상가 지하5호) ,,2005-09-09 00:00:00
3780000,3780000-114-2005-70003,2005-06-27,폐업,2019-07-09,658.20,461-811,13354,하모니마트,기타식품판매업,I,,0,0,0,상수도전용,,N,2026-04-01 22:05:20,경기도 성남시 수정구 산성대로 291 (신흥동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0317477711,213123.986761508    ,437759.591598774    ,경기도 성남시 수정구 신흥동 2486 ,,2019-07-09 15:51:16
3780000,3780000-114-2005-70004,2005-12-28,폐업,2007-12-27,926.32,461-826,,스타마트 할인점,기타식품판매업,I,,0,0,0,상수도전용,,N,2026-04-01 22:05:20,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317513730,,,경기도 성남시 수정구 태평동 7336-3 ,,2007-11-12 11:38:46
3780000,3780000-114-2006-00003,2006-09-28,폐업,2011-12-29,555.39,463-836,,분당햇빛촌마트,기타식품판매업,I,자가,0,0,0,,,N,2026-04-01 22:05:20,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0317092888,212587.388352285    ,434492.962001192    ,"경기도 성남시 분당구 야탑동 219-1 아델파크빌 지1층 B112, B112-1, B113호 ",,2008-03-04 14:44:34
3780000,3780000-114-2015-00003,2015-04-01,폐업,2015-05-13,,463-871,13626,하모니마트 무지개마을점,기타식품판매업,I,,,,,,,N,2026-04-01 22:05:28,"경기도 성남시 분당구 미금로 48 (구미동, 비02,비03호)",,,,폐업,02,0,,03,,,기타식품판매업,,,0317146206,210257.696972908    ,426206.804268634    ,"경기도 성남시 분당구 구미동 205-1 비02,비03호 ",,2015-04-01 16:45:38
3780000,3780000-114-2015-00005,2015-09-18,폐업,2021-08-04,785.90,463-834,13612,롯데쇼핑(주) 롯데슈퍼 분당정자점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:29,경기도 성남시 분당구 내정로17번길 2 (정자동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0222905600,210070.897509839    ,428945.094477043    ,경기도 성남시 분당구 정자동 127-3 ,,2021-08-04 14:04:11
3780000,3780000-114-2015-00006,2015-10-23,폐업,2019-11-12,366.95,463-864,13600,수내홈마트,기타식품판매업,I,자가,0,0,0,,,N,2026-04-01 22:05:29,"경기도 성남시 분당구 수내로192번길 25 (수내동, 지하1층)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0317117441,210940.470289823    ,429681.123392907    ,경기도 성남시 분당구 수내동 75 지하1층 ,,2019-11-12 14:43:09
3780000,3780000-114-2015-00007,2015-12-15,폐업,2018-02-08,548.72,462-824,13358,(주)현대농축산물도매센타,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:29,"경기도 성남시 중원구 산성대로 208 (성남동, 1층)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0317567789,212484.86272597     ,437268.946852572    ,"경기도 성남시 중원구 성남동 2126 외 1필지, 1층 ",,2018-02-08 20:54:29
3780000,3780000-114-2016-00003,2016-06-30,폐업,2023-04-18,569.35,463-801,13623,지오마트 구미점,기타식품판매업,I,,0,0,0,,,N,2026-04-01 22:05:29,"경기도 성남시 분당구 무지개로 144 (구미동, 무지개마을 상가동 비 201호)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0317141397,210458.444382917    ,426364.411928396    ,경기도 성남시 분당구 구미동 221 무지개마을 상가동 비 201호 ,,2023-04-18 09:53:51
3780000,3780000-114-2016-00004,2016-10-07,폐업,2023-03-17,645.21,463-410,13477,롯데쇼핑(주) 롯데슈퍼 판교점,기타식품판매업,I,자가,,,,,,N,2026-04-01 22:05:29,"경기도 성남시 분당구 판교공원로2길 2, 지1층 (판교동)",,,,폐업,02,0,,03,,,기타식품판매업,,,03180179646,207954.52925483     ,432014.100212143    ,경기도 성남시 분당구 판교동 595 ,,2023-03-17 14:51:56
