station_id,station_name,avg_local_pressure_hpa,avg_sea_pressure_hpa,avg_temp_c,temp_normal_diff_c,avg_high_temp_c,max_temp_c,max_temp_day,avg_low_temp_c,min_temp_c,min_temp_day,days_max_ge_25c,days_min_lt_0c,avg_surface_min_temp_c,avg_humidity_pct,avg_cloud_tenths,ground_temp_0_5m_c,sunshine_hours,sunshine_pct,precipitation_total_mm,precip_normal_diff_mm,max_daily_precip_mm,max_daily_precip_day,days_precip_ge_0_1mm,days_precip_ge_1mm,days_precip_ge_10mm,days_precip_ge_30mm,total_evaporation_mm,avg_wind_ms,max_wind_ms,max_wind_direction,max_wind_day,days_cloud_lt_2_5,days_cloud_ge_7_5,phenomenon_dust_days,phenomenon_fog_days,phenomenon_storm_days,phenomenon_thunder_days,phenomenon_snow_days,phenomenon_frost_days,phenomenon_ice_days,STRD_YYMM,SIDO_NM,CCG_NM,mapping_method,scope_warning
272,영주,995.1,1021.5,1.3,1.1,7.4,16.8,21,-4.9,-12.2,8,0,28,-7.0,58.0,3.3,,191.4,63.0,11.1,-19.1,9.9,24,2,2,0,0,,3.3,12.7,NW,22,13,3,2,,0,,,,,202602,경상북도,영주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
273,문경,999.6,1021.2,2.2,1.6,8.3,17.4,21,-3.3,-11.7,8,0,23,-7.9,56.0,3.5,,190.1,62.5,14.1,-15.6,12.5,24,3,2,1,0,,2.0,9.5,WNW,22,12,3,2,,0,,,,,202602,경상북도,문경시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
276,청송군,994.9,1021.0,0.5,0.7,8.4,20.5,22,-6.6,-13.8,3,0,27,-9.7,52.0,3.7,,183.9,60.5,8.5,-15.6,8.2,24,2,1,0,0,,2.1,10.0,WNW,22,12,6,2,,0,,,,,202602,경상북도,청송군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
277,영덕,1015.1,1020.2,4.9,2.0,10.1,23.0,22,-0.3,-10.2,8,0,11,-3.2,46.0,3.7,,180.6,59.4,11.5,-19.0,9.3,24,2,2,0,0,,3.4,14.8,W,22,14,6,3,,1,,,,,202602,경상북도,영덕군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
278,의성,1010.7,1021.0,1.3,1.6,9.9,20.5,22,-6.0,-13.7,9,0,25,-10.7,58.0,3.7,,184.1,60.5,7.1,-15.5,6.8,24,2,1,0,0,,1.2,6.7,WNW,22,11,5,3,,0,,,,,202602,경상북도,의성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
279,구미,1015.4,1021.5,3.2,1.4,10.4,21.7,22,-2.9,-9.9,8,0,23,-5.9,52.0,3.7,,180.1,59.2,11.0,-16.0,10.2,24,3,1,1,0,,1.5,8.1,WNW,22,13,6,3,,0,,,,,202602,경상북도,구미시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
281,영천,1009.5,1021.5,3.5,1.8,10.3,22.0,22,-2.4,-10.0,8,0,21,-5.8,52.0,3.9,,158.7,54.0,20.7,-5.3,18.5,24,3,2,1,0,,2.1,7.3,WNW,22,12,6,3,,0,,,,,202602,경상북도,영천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
283,경주시,1016.0,1021.0,3.8,1.5,10.8,24.0,22,-3.0,-9.5,8,0,22,-6.5,51.0,3.9,,174.4,57.2,23.0,-7.8,19.7,24,2,2,1,0,,3.0,13.0,WSW,22,13,6,5,,0,,,,,202602,경상북도,경주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
284,거창,992.2,1020.6,1.9,1.0,10.7,19.5,22,-5.4,-12.3,3,0,27,-8.1,57.0,3.6,,207.0,67.8,20.9,-13.2,17.8,24,3,2,1,0,,1.9,9.2,NW,22,12,5,3,,0,,,,,202602,경상남도,거창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
285,합천,1018.0,1021.3,3.9,1.7,12.0,22.8,22,-2.6,-9.1,3,0,21,-6.6,57.0,3.7,,190.5,64.7,19.2,-12.1,16.5,24,2,2,1,0,,0.9,5.4,W,22,13,5,3,,0,,,,,202602,경상남도,합천군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
288,밀양,1018.6,1019.7,4.1,1.3,11.9,23.2,22,-3.0,-9.3,3,0,22,-3.6,52.0,3.7,,198.4,64.9,23.8,-9.2,19.9,24,2,2,1,0,,1.6,7.7,NW,8,14,4,3,,0,,,,,202602,경상남도,밀양시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
289,산청,1004.9,1022.2,3.2,0.8,10.6,23.2,22,-2.9,-9.0,8,0,23,-4.3,55.0,3.7,,186.9,61.2,25.1,-15.8,21.0,24,4,2,1,0,,2.0,11.3,W,22,13,5,4,,0,,,,,202602,경상남도,산청군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
294,거제,1015.7,1021.2,5.9,1.5,10.7,19.1,22,1.2,-6.1,8,0,10,-3.2,56.0,3.5,,184.2,60.2,44.7,-15.8,35.6,24,3,2,1,1,,1.4,6.4,WNW,7,13,4,3,,0,,,,,202602,경상남도,거제시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
295,남해,1015.5,1021.2,5.5,1.5,10.9,19.9,22,0.6,-6.1,9,0,10,-4.2,56.0,3.5,,191.9,62.6,36.0,-29.2,28.5,24,3,3,1,0,,1.7,9.2,WNW,22,12,5,3,,0,,,,,202602,경상남도,남해군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
90,속초,1019.1,1021.3,6.5,0.2,10.5,22.8,27,2.6,-1.8,8,0,6,-0.6,68.0,4.5,,195.2,52.6,88.6,36.3,24.0,2,10,8,3,0,,2.2,8.5,W,20,10,7,4,,0,,,,,202603,강원특별자치도,속초시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
93,북춘천,1010.1,1022.0,6.0,,13.5,21.8,26,-0.8,-7.0,8,0,17,-3.6,62.0,4.2,6.8,251.2,67.7,33.5,,12.3,5,7,5,1,0,,1.2,6.2,WSW,19,14,9,1,,0,,,,,202603,강원특별자치도,춘천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
95,철원,1003.2,1022.4,5.4,1.7,12.6,20.9,29,-1.4,-8.2,8,0,20,-5.1,65.0,4.1,,244.6,65.9,29.4,-1.4,11.2,5,8,5,2,0,,1.4,6.6,NNE,12,14,8,1,,0,,,,,202603,강원특별자치도,철원군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
98,동두천,1007.5,1021.8,6.8,1.8,14.4,22.1,30,0.6,-6.4,8,0,14,-3.7,55.0,4.0,,226.7,61.1,41.4,9.4,18.3,2,7,5,2,0,,1.1,5.8,WNW,22,14,8,1,,0,,,,,202603,경기도,동두천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
99,파주,1018.7,1022.6,5.4,1.0,13.0,20.5,30,-0.9,-7.7,8,0,18,-3.5,65.0,4.1,,216.7,58.4,32.1,0.6,12.4,2,6,5,2,0,,1.3,5.3,E,31,13,7,1,,0,,,,,202603,경기도,파주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
100,대관령,929.3,1022.2,1.1,0.7,7.6,18.0,30,-5.4,-15.4,8,0,30,-3.4,75.0,4.6,,210.5,58.7,97.2,24.6,35.4,2,10,9,2,2,,1.8,9.4,W,20,9,7,4,,0,,,,,202603,강원특별자치도,평창군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
101,춘천,1011.4,1020.8,6.5,1.5,14.1,22.8,26,-0.2,-6.1,8,0,16,-5.7,61.0,,4.6,213.9,57.7,40.5,7.0,13.0,5,7,5,2,0,,1.5,5.7,NE,12,14,6,2,,0,,,,,202603,강원특별자치도,춘천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
102,백령도,1016.5,1021.0,5.3,1.5,8.9,17.2,28,2.5,-1.4,7,0,3,-2.2,68.0,4.8,,215.0,58.0,10.3,-7.9,10.0,2,2,1,1,0,,2.8,10.1,NNW,9,9,9,6,6.0,0,0.0,0.0,5.0,7.0,202603,인천광역시,옹진군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
104,북강릉,1010.6,1019.9,6.7,,11.4,20.3,27,2.3,-2.2,8,0,8,-3.1,72.0,5.0,7.2,197.1,53.1,93.3,,27.2,31,11,9,4,0,,1.7,7.6,W,20,6,7,4,2.0,0,0.0,3.0,13.0,9.0,202603,강원특별자치도,강릉시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
105,강릉,1017.8,1021.2,7.8,0.8,12.5,21.6,27,3.7,-0.6,8,0,1,-1.6,64.0,,7.1,195.6,52.7,110.2,45.1,33.5,31,10,10,4,1,,1.8,7.9,WSW,20,9,7,5,,0,,,,,202603,강원특별자치도,강릉시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
106,동해,1016.2,1021.2,7.4,0.6,11.8,18.2,30,3.2,-1.6,8,0,5,-2.2,68.0,4.4,,199.0,53.7,79.2,21.6,33.2,31,9,7,3,1,,2.8,10.8,N,13,11,6,6,,0,,,,,202603,강원특별자치도,동해시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
114,원주,1003.0,1021.5,7.2,1.7,13.8,21.7,29,1.3,-5.2,8,0,14,-5.4,57.0,4.0,,219.8,59.2,35.7,-8.1,11.2,31,6,6,1,0,,1.4,5.4,NNE,12,15,9,2,,0,,,,,202603,강원특별자치도,원주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
115,울릉도,994.0,1021.0,7.3,1.5,10.4,17.3,27,4.5,-0.7,8,0,1,-0.2,75.0,5.4,7.4,135.8,36.6,70.8,-5.6,21.0,31,9,9,3,0,,3.5,15.6,E,31,5,7,3,1.0,1,0.0,4.0,0.0,2.0,202603,경상북도,울릉군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
121,영월,992.3,1021.7,6.3,1.4,14.0,23.4,29,-0.7,-7.8,8,0,19,-5.0,60.0,4.3,,207.7,56.0,32.7,-12.4,12.4,31,6,6,1,0,,1.5,7.5,E,12,13,8,4,,0,,,,,202603,강원특별자치도,영월군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
127,충주,1006.8,1020.9,6.8,1.5,13.9,22.0,29,0.3,-6.2,8,0,16,-2.7,58.0,4.1,,208.4,58.0,58.7,17.2,18.6,31,7,6,2,0,,1.4,6.2,N,12,14,7,3,,0,,,,,202603,충청북도,충주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
129,서산,1018.7,1021.8,5.8,0.9,12.7,19.2,29,0.2,-6.3,8,0,17,-3.4,70.0,,7.1,212.7,57.3,65.8,24.3,21.0,2,6,5,4,0,,1.8,8.2,ENE,2,11,5,2,,0,,,,,202603,충청남도,서산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
130,울진,1015.1,1021.1,7.6,0.7,11.9,17.9,20,3.0,-2.1,10,0,5,0.8,70.0,4.7,,186.9,50.4,109.1,53.1,38.3,31,8,6,5,1,,2.7,9.0,NE,31,9,8,4,,0,,,,,202603,경상북도,울진군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
135,추풍령,991.3,1021.1,6.9,1.3,13.4,21.9,29,0.5,-7.9,8,0,15,-1.9,56.0,4.4,,216.0,58.2,66.8,13.9,24.0,2,9,7,3,0,,2.4,8.0,W,20,12,7,2,,0,,,,,202603,충청북도,영동군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
136,안동,1004.7,1022.1,7.5,1.5,14.1,22.4,27,1.0,-7.0,8,0,13,-1.1,57.0,4.4,,211.9,57.1,47.9,3.4,20.9,31,8,6,1,0,,1.5,6.5,SE,13,12,7,4,0.0,0,0.0,1.0,13.0,12.0,202603,경상북도,안동시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
137,상주,1008.6,1020.4,8.1,1.3,14.8,23.1,27,2.0,-5.0,8,0,13,0.1,56.0,4.1,,212.2,57.2,72.4,25.5,26.8,31,8,7,3,0,,1.4,6.9,WNW,6,14,7,4,,0,,,,,202603,경상북도,상주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
140,군산,1018.7,1022.1,6.5,0.7,12.3,20.1,29,1.6,-5.2,8,0,11,-2.6,70.0,4.0,,201.8,58.0,73.5,28.8,28.6,2,6,6,4,0,,2.3,9.2,WSW,9,12,4,2,,0,,,,,202603,전북특별자치도,군산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
156,광주,1011.4,1020.0,9.2,1.7,16.4,24.6,29,4.0,-3.2,8,0,5,-1.8,60.0,4.1,,228.6,61.6,96.0,34.1,37.5,30,7,6,3,2,,1.8,7.6,NE,2,11,4,3,0.0,0,0.0,0.0,11.0,4.0,202603,경기도,광주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
162,통영,1015.9,1019.7,9.7,1.0,15.2,20.8,28,5.3,-1.0,8,0,2,1.9,64.0,4.0,,214.5,57.8,50.6,-41.8,18.3,30,7,6,2,0,,2.4,8.2,NE,2,14,4,2,,0,,,,,202603,경상남도,통영시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
165,목포,1015.9,1021.4,7.5,0.6,12.5,20.7,29,3.9,-1.8,8,0,3,0.2,76.0,4.7,9.0,211.3,56.9,101.1,36.2,34.8,30,9,7,3,2,,3.5,11.9,N,9,8,7,3,3.0,0,0.0,0.0,4.0,4.0,202603,전라남도,목포시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
168,여수,1012.4,1020.5,9.7,1.4,14.2,21.7,28,6.4,-0.4,8,0,1,2.4,60.0,4.3,10.1,219.6,59.1,78.0,-5.9,31.2,2,7,5,3,1,,3.8,14.3,NNW,7,12,5,2,0.0,2,0.0,0.0,0.0,2.0,202603,전라남도,여수시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
169,흑산도,1012.4,1021.6,7.3,0.8,11.7,19.2,29,4.6,0.9,8,0,0,3.2,76.0,5.1,,219.0,59.0,119.7,68.9,42.1,2,9,6,4,2,,5.5,16.2,N,30,7,6,2,10.0,6,0.0,0.0,2.0,0.0,202603,전라남도,신안군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
170,완도,1016.7,1021.0,9.2,1.4,15.7,24.2,28,4.2,-2.8,8,0,4,1.3,65.0,4.5,,199.8,53.8,115.6,11.9,34.5,2,9,8,3,2,,2.5,8.7,ESE,2,10,6,4,,0,,,,,202603,전라남도,완도군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
172,고창,1014.6,1021.1,6.5,0.2,13.9,22.5,29,0.8,-5.5,8,0,16,-2.8,73.0,4.4,,224.1,60.4,100.7,53.7,36.7,2,7,6,3,2,,2.3,9.0,WNW,25,7,8,3,,0,,,,,202603,전북특별자치도,고창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
174,순천,999.1,1019.2,7.6,,15.0,22.6,27,0.8,-6.7,8,0,13,-2.5,62.0,4.2,,220.5,59.4,84.0,,35.5,2,9,6,3,1,,1.9,6.4,NW,7,10,4,3,,0,,,,,202603,전라남도,순천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
177,홍성,1017.1,1020.6,6.6,,13.8,20.8,29,0.3,-6.1,8,0,16,-2.6,67.0,4.2,,222.2,59.9,64.7,,20.4,2,8,5,5,0,,2.0,6.6,W,6,13,4,2,,0,,,,,202603,충청남도,홍성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
184,제주,1017.9,1020.5,10.7,0.9,14.6,22.8,29,7.5,1.5,8,0,0,3.3,61.0,5.5,12.0,179.9,48.4,90.5,-0.1,33.0,2,10,8,3,1,,3.0,10.1,NE,2,7,7,2,0.0,0,0.0,0.0,1.0,1.0,202603,제주특별자치도,제주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
185,고산,1011.5,1020.2,10.1,0.7,13.2,20.1,24,7.5,1.9,8,0,0,4.7,70.0,4.9,,194.4,52.3,72.6,-3.6,25.8,18,9,8,1,0,,6.5,20.7,NNW,31,7,8,5,,7,,,,,202603,제주특별자치도,제주시,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
188,성산,1018.1,1020.5,10.7,1.2,14.9,23.3,28,6.6,0.6,8,0,0,3.3,65.0,4.9,,196.7,52.9,109.7,-29.7,43.7,2,9,7,3,1,,3.2,10.7,ESE,30,7,6,4,,0,,,,,202603,제주특별자치도,서귀포시,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
189,서귀포,1013.7,1020.0,12.2,1.2,16.4,21.1,27,8.4,3.1,10,0,0,5.5,62.0,4.9,,205.2,55.2,158.6,28.3,51.5,18,10,7,3,3,,2.1,8.0,ENE,2,6,7,2,0.0,0,0.0,0.0,0.0,0.0,202603,제주특별자치도,서귀포시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
192,진주,1017.1,1020.7,8.2,0.9,15.7,24.1,28,1.5,-5.6,8,0,11,-1.3,66.0,4.2,,221.1,59.6,78.5,0.9,31.2,2,7,5,2,2,,0.8,4.6,N,7,11,6,2,,0,,,,,202603,경상남도,진주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
201,강화,1016.5,1022.5,5.7,1.1,11.3,19.6,30,0.4,-6.1,8,0,12,-3.9,66.0,4.2,,216.5,58.4,37.3,5.9,18.1,2,6,4,1,0,,2.1,6.0,WSW,19,10,7,1,,0,,,,,202603,인천광역시,강화군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
202,양평,1014.8,1020.6,8.6,3.2,14.8,21.6,29,2.2,-3.2,10,0,8,-1.3,57.0,3.9,,181.5,58.0,27.2,-10.8,10.2,31,5,4,1,0,,1.2,4.7,NE,13,15,7,1,,0,,,,,202603,경기도,양평군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
203,이천,1012.1,1022.0,7.4,2.0,14.7,22.4,29,0.8,-5.9,8,0,13,-1.8,62.0,3.9,,208.2,56.1,52.6,9.7,14.5,2,7,6,3,0,,1.1,5.1,SW,6,15,6,3,,0,,,,,202603,경기도,이천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
211,인제,996.6,1021.5,5.3,1.3,12.4,21.7,29,-0.5,-7.0,8,0,16,-6.1,63.0,4.4,,178.9,48.2,31.4,-0.7,8.7,31,8,6,0,0,,1.5,6.5,NNE,12,13,9,3,,0,,,,,202603,강원특별자치도,인제군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
212,홍천,1004.8,1022.0,6.4,2.0,13.8,21.5,30,0.0,-6.2,8,0,15,-2.9,54.0,4.0,,205.7,55.5,36.2,-0.5,11.9,5,7,6,1,0,,0.9,4.8,ENE,12,14,6,1,,0,,,,,202603,강원특별자치도,홍천군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
216,태백,936.1,1021.6,3.3,0.9,9.6,19.5,30,-2.4,-10.2,8,0,23,-4.8,67.0,4.7,,174.4,47.0,84.7,29.9,25.5,31,11,8,3,0,,1.4,5.9,NE,23,11,8,3,,0,,,,,202603,강원특별자치도,태백시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
217,정선군,983.8,1022.0,5.2,0.6,13.0,22.9,29,-1.3,-8.3,8,0,20,-4.2,62.0,4.5,,175.0,47.2,43.8,6.8,14.6,31,9,8,1,0,,1.2,5.4,S,8,10,7,5,,0,,,,,202603,강원특별자치도,정선군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
221,제천,989.0,1021.5,5.4,1.6,12.6,20.8,29,-1.7,-7.9,8,0,21,-4.9,64.0,4.0,,215.0,57.9,43.1,-6.6,17.2,31,7,6,1,0,,1.6,6.7,NE,2,15,9,4,,0,,,,,202603,충청북도,제천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
226,보은,1000.4,1021.5,6.5,1.7,13.7,21.9,29,-0.3,-7.1,8,0,18,-5.7,64.0,4.1,,204.2,55.0,55.1,7.6,20.1,31,7,6,2,0,,1.1,5.3,W,7,13,8,3,,0,,,,,202603,충청북도,보은군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
235,보령,1019.7,1021.0,6.5,1.0,13.5,20.1,31,0.7,-5.2,8,0,15,-2.3,70.0,4.2,,216.8,58.4,76.0,34.0,30.1,2,9,5,4,1,,1.6,6.8,NE,2,11,6,2,,0,,,,,202603,충청남도,보령시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
236,부여,1020.0,1021.7,6.9,1.2,14.7,21.7,26,0.4,-6.1,8,0,16,-3.0,68.0,4.1,,210.9,58.8,71.6,20.7,22.3,2,8,6,3,0,,1.0,5.6,W,9,11,4,2,,0,,,,,202603,충청남도,부여군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
238,금산,1000.0,1020.9,7.0,1.8,14.5,22.8,29,0.3,-6.6,8,0,16,-4.1,64.0,4.0,,203.4,54.8,71.0,18.7,26.4,2,8,6,3,0,,1.0,4.6,E,2,13,5,3,,0,,,,,202603,충청남도,금산군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
239,세종,1010.0,1021.0,7.4,,14.1,21.7,29,1.7,-5.2,8,0,12,-2.2,61.0,3.9,,197.5,53.2,75.6,,20.4,31,8,7,4,0,,1.5,6.3,NNW,12,14,5,3,,0,,,,,202603,세종특별자치시,세종특별자치시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
243,부안,1020.2,1021.7,7.0,1.1,13.5,21.2,29,1.9,-4.0,8,0,9,-2.4,72.0,4.2,,218.7,58.9,91.5,44.2,33.1,2,7,6,3,1,,1.4,5.3,WNW,27,10,7,2,,0,,,,,202603,전북특별자치도,부안군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
244,임실,990.8,1020.9,6.7,2.1,14.6,22.1,29,0.2,-7.2,8,0,17,-4.7,67.0,4.3,,213.8,57.6,75.4,21.6,27.2,2,8,6,2,0,,1.1,7.0,S,2,12,6,2,,0,,,,,202603,전북특별자치도,임실군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
245,정읍,1012.9,1021.4,7.1,0.7,14.1,22.3,29,1.5,-5.8,8,0,11,-2.3,68.0,4.1,,226.6,61.1,95.7,39.7,34.1,2,6,6,2,2,,1.8,7.1,N,31,12,6,3,,0,,,,,202603,전북특별자치도,정읍시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
247,남원,1004.3,1020.7,7.7,1.8,15.2,22.9,27,1.2,-6.3,8,0,10,-1.0,64.0,4.2,,225.1,60.6,64.8,8.1,22.9,2,7,6,2,0,,2.0,11.1,E,2,12,6,2,,0,,,,,202603,전북특별자치도,남원시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
248,장수,972.0,1021.4,5.4,1.1,13.5,21.2,29,-1.5,-8.3,8,0,21,-5.0,67.0,4.4,,211.9,57.1,68.1,3.6,26.2,2,8,5,2,0,,1.3,6.7,NE,30,13,6,2,,0,,,,,202603,전북특별자치도,장수군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
251,고창군,1013.8,1021.1,6.8,,14.3,22.0,29,1.0,-5.4,8,0,17,-2.6,71.0,4.1,,216.8,58.4,96.5,,33.3,2,8,6,3,2,,1.5,6.6,NNW,9,11,6,3,,0,,,,,202603,전북특별자치도,고창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
252,영광군,1017.0,1021.7,6.5,0.5,13.2,21.8,29,1.0,-5.1,8,0,14,-1.1,74.0,4.4,,219.8,61.2,114.0,55.8,40.4,30,8,6,3,2,,1.4,6.7,N,31,8,8,4,,0,,,,,202603,전라남도,영광군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
253,김해시,1014.3,1021.0,9.7,0.4,16.5,23.5,27,4.7,-1.8,8,0,2,1.8,59.0,4.3,,156.7,56.2,49.4,-35.2,16.7,2,8,4,3,0,,1.5,7.0,WNW,6,10,6,1,,0,,,,,202603,경상남도,김해시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
254,순창군,1005.6,1021.5,7.4,1.1,15.0,22.6,29,0.7,-6.4,8,0,14,-2.9,62.0,4.2,,233.4,62.9,80.0,17.9,29.4,30,7,6,2,0,,1.8,7.9,ENE,19,13,5,2,,0,,,,,202603,전북특별자치도,순창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
257,양산시,1018.6,1019.5,10.0,1.1,16.5,24.7,27,4.8,-1.7,8,0,2,1.6,64.0,4.4,,188.2,50.7,49.5,-33.6,17.7,2,7,4,2,0,,2.0,6.8,ENE,2,10,6,2,,0,,,,,202603,경상남도,양산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
258,보성군,1020.9,1021.1,9.0,,15.4,23.7,28,2.7,-3.7,8,0,9,0.1,65.0,4.3,,224.1,60.3,82.3,,29.1,2,7,6,3,0,,3.0,9.6,E,2,10,6,3,,0,,,,,202603,전라남도,보성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
259,강진군,1018.9,1020.9,8.5,1.4,15.7,23.3,28,2.4,-4.2,8,0,9,-1.1,69.0,4.5,,193.6,52.1,93.8,13.4,30.9,2,10,7,3,1,,1.7,7.2,E,2,11,8,2,,0,,,,,202603,전라남도,강진군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
260,장흥,1015.5,1020.9,8.0,1.2,15.5,24.1,28,1.3,-5.2,10,0,13,-3.1,68.0,4.5,,212.0,57.1,76.0,-2.7,27.0,30,9,6,3,0,,2.1,8.7,SE,2,10,8,3,,0,,,,,202603,전라남도,장흥군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
261,해남,1019.4,1021.5,7.6,0.9,14.4,21.0,28,1.4,-5.1,8,0,14,-2.7,74.0,4.6,,199.9,53.9,80.1,1.8,26.7,30,8,7,3,0,,2.8,16.0,E,2,10,8,3,,1,,,,,202603,전라남도,해남군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
262,고흥,1014.1,1020.5,8.5,1.1,15.6,24.1,28,1.8,-6.2,8,0,11,1.2,67.0,4.1,,209.2,56.3,89.1,2.4,32.4,2,10,6,3,1,,1.8,7.9,WNW,7,12,7,4,,0,,,,,202603,전라남도,고흥군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
