SIDO_NM,CCG_NM,STRD_YYMM,TP_BUZ_NO,TP_BUZ_NM_CLEAN,연결업종,stores_previous_month_end,stores_current_month_end,openings_month,closures_month
서울특별시,구로구,202602,8005,중국음식,중국음식,322,321,1,2
서울특별시,금천구,202602,8005,중국음식,중국음식,193,192,0,1
서울특별시,노원구,202602,8005,중국음식,중국음식,141,140,0,1
서울특별시,도봉구,202602,8005,중국음식,중국음식,80,80,0,0
서울특별시,동대문구,202602,8005,중국음식,중국음식,160,158,1,3
서울특별시,동작구,202602,8005,중국음식,중국음식,123,123,2,2
서울특별시,마포구,202602,8005,중국음식,중국음식,248,249,2,1
서울특별시,서대문구,202602,8005,중국음식,중국음식,137,137,1,1
서울특별시,서초구,202602,8005,중국음식,중국음식,225,226,1,0
서울특별시,성동구,202602,8005,중국음식,중국음식,109,110,1,0
서울특별시,성북구,202602,8005,중국음식,중국음식,131,133,2,0
서울특별시,송파구,202602,8005,중국음식,중국음식,221,222,1,0
서울특별시,양천구,202602,8005,중국음식,중국음식,130,130,1,1
서울특별시,영등포구,202602,8005,중국음식,중국음식,518,517,2,3
서울특별시,용산구,202602,8005,중국음식,중국음식,143,145,3,1
서울특별시,은평구,202602,8005,중국음식,중국음식,112,113,1,0
서울특별시,종로구,202602,8005,중국음식,중국음식,163,163,0,0
서울특별시,중구,202602,8005,중국음식,중국음식,231,230,1,2
서울특별시,중랑구,202602,8005,중국음식,중국음식,112,112,0,0
세종특별자치시,세종특별자치시,202602,8005,중국음식,중국음식,170,171,1,0
울산광역시,남구,202602,8005,중국음식,중국음식,148,148,1,1
울산광역시,동구,202602,8005,중국음식,중국음식,90,90,0,0
울산광역시,북구,202602,8005,중국음식,중국음식,101,101,0,0
울산광역시,울주군,202602,8005,중국음식,중국음식,121,121,0,0
울산광역시,중구,202602,8005,중국음식,중국음식,84,84,1,1
인천광역시,강화군,202602,8005,중국음식,중국음식,44,43,0,1
인천광역시,계양구,202602,8005,중국음식,중국음식,101,101,1,1
인천광역시,남동구,202602,8005,중국음식,중국음식,254,253,1,2
인천광역시,동구,202602,8005,중국음식,중국음식,28,28,0,0
인천광역시,미추홀구,202602,8005,중국음식,중국음식,225,225,2,2
인천광역시,부평구,202602,8005,중국음식,중국음식,288,288,1,1
인천광역시,서구,202602,8005,중국음식,중국음식,252,249,0,3
인천광역시,연수구,202602,8005,중국음식,중국음식,169,169,2,2
인천광역시,옹진군,202602,8005,중국음식,중국음식,14,14,0,0
인천광역시,중구,202602,8005,중국음식,중국음식,177,178,2,1
전라남도,강진군,202602,8005,중국음식,중국음식,19,19,0,0
전라남도,고흥군,202602,8005,중국음식,중국음식,33,33,0,0
전라남도,곡성군,202602,8005,중국음식,중국음식,22,23,1,0
전라남도,광양시,202602,8005,중국음식,중국음식,76,76,0,0
전라남도,구례군,202602,8005,중국음식,중국음식,17,17,0,0
전라남도,나주시,202602,8005,중국음식,중국음식,61,61,0,0
전라남도,담양군,202602,8005,중국음식,중국음식,25,25,0,0
전라남도,목포시,202602,8005,중국음식,중국음식,99,98,0,1
전라남도,무안군,202602,8005,중국음식,중국음식,47,47,0,0
전라남도,보성군,202602,8005,중국음식,중국음식,20,20,0,0
전라남도,순천시,202602,8005,중국음식,중국음식,163,162,0,1
전라남도,신안군,202602,8005,중국음식,중국음식,20,20,0,0
전라남도,여수시,202602,8005,중국음식,중국음식,131,131,0,0
전라남도,영광군,202602,8005,중국음식,중국음식,27,27,0,0
전라남도,영암군,202602,8005,중국음식,중국음식,52,51,0,1
전라남도,완도군,202602,8005,중국음식,중국음식,31,31,0,0
전라남도,장성군,202602,8005,중국음식,중국음식,23,23,0,0
전라남도,장흥군,202602,8005,중국음식,중국음식,19,19,0,0
전라남도,진도군,202602,8005,중국음식,중국음식,17,17,0,0
전라남도,함평군,202602,8005,중국음식,중국음식,16,16,0,0
전라남도,해남군,202602,8005,중국음식,중국음식,36,36,0,0
전라남도,화순군,202602,8005,중국음식,중국음식,26,26,0,0
전북특별자치도,고창군,202602,8005,중국음식,중국음식,28,28,0,0
전북특별자치도,군산시,202602,8005,중국음식,중국음식,174,174,1,1
전북특별자치도,김제시,202602,8005,중국음식,중국음식,53,53,0,0
전북특별자치도,남원시,202602,8005,중국음식,중국음식,61,61,0,0
전북특별자치도,무주군,202602,8005,중국음식,중국음식,25,25,0,0
전북특별자치도,부안군,202602,8005,중국음식,중국음식,34,34,0,0
전북특별자치도,순창군,202602,8005,중국음식,중국음식,17,16,0,1
전북특별자치도,완주군,202602,8005,중국음식,중국음식,60,60,0,0
전북특별자치도,익산시,202602,8005,중국음식,중국음식,154,154,0,0
전북특별자치도,임실군,202602,8005,중국음식,중국음식,29,29,0,0
전북특별자치도,장수군,202602,8005,중국음식,중국음식,25,25,0,0
전북특별자치도,전주시 덕진구,202602,8005,중국음식,중국음식,142,143,1,0
전북특별자치도,전주시 완산구,202602,8005,중국음식,중국음식,104,104,1,1
전북특별자치도,정읍시,202602,8005,중국음식,중국음식,61,61,0,0
전북특별자치도,진안군,202602,8005,중국음식,중국음식,17,17,0,0
제주특별자치도,서귀포시,202602,8005,중국음식,중국음식,163,164,1,0
제주특별자치도,제주시,202602,8005,중국음식,중국음식,259,258,2,3
충청남도,계룡시,202602,8005,중국음식,중국음식,14,14,0,0
충청남도,공주시,202602,8005,중국음식,중국음식,75,76,1,0
충청남도,금산군,202602,8005,중국음식,중국음식,48,48,0,0
충청남도,논산시,202602,8005,중국음식,중국음식,86,86,0,0
충청남도,당진시,202602,8005,중국음식,중국음식,101,102,1,0
충청남도,보령시,202602,8005,중국음식,중국음식,69,71,2,0
충청남도,부여군,202602,8005,중국음식,중국음식,43,43,0,0
충청남도,서산시,202602,8005,중국음식,중국음식,137,137,0,0
충청남도,서천군,202602,8005,중국음식,중국음식,44,45,1,0
충청남도,아산시,202602,8005,중국음식,중국음식,259,260,1,0
충청남도,예산군,202602,8005,중국음식,중국음식,55,55,0,0
충청남도,천안시 동남구,202602,8005,중국음식,중국음식,141,141,0,0
충청남도,천안시 서북구,202602,8005,중국음식,중국음식,217,216,0,1
충청남도,청양군,202602,8005,중국음식,중국음식,27,27,0,0
충청남도,태안군,202602,8005,중국음식,중국음식,54,54,0,0
충청남도,홍성군,202602,8005,중국음식,중국음식,65,66,1,0
충청북도,괴산군,202602,8005,중국음식,중국음식,29,29,0,0
충청북도,단양군,202602,8005,중국음식,중국음식,24,24,0,0
충청북도,보은군,202602,8005,중국음식,중국음식,24,25,1,0
충청북도,영동군,202602,8005,중국음식,중국음식,26,26,0,0
충청북도,옥천군,202602,8005,중국음식,중국음식,34,34,0,0
충청북도,음성군,202602,8005,중국음식,중국음식,79,80,1,0
충청북도,제천시,202602,8005,중국음식,중국음식,81,81,0,0
충청북도,증평군,202602,8005,중국음식,중국음식,23,24,1,0
충청북도,진천군,202602,8005,중국음식,중국음식,46,47,1,0
충청북도,청주시 상당구,202602,8005,중국음식,중국음식,81,80,0,1
충청북도,청주시 서원구,202602,8005,중국음식,중국음식,91,91,0,0
충청북도,청주시 청원구,202602,8005,중국음식,중국음식,111,111,0,0
충청북도,청주시 흥덕구,202602,8005,중국음식,중국음식,148,147,0,1
충청북도,충주시,202602,8005,중국음식,중국음식,177,177,0,0
강원특별자치도,강릉시,202603,8005,중국음식,중국음식,157,156,0,1
강원특별자치도,고성군,202603,8005,중국음식,중국음식,26,26,0,0
강원특별자치도,동해시,202603,8005,중국음식,중국음식,72,72,0,0
강원특별자치도,삼척시,202603,8005,중국음식,중국음식,44,44,0,0
강원특별자치도,속초시,202603,8005,중국음식,중국음식,53,53,0,0
강원특별자치도,양구군,202603,8005,중국음식,중국음식,24,24,1,1
강원특별자치도,양양군,202603,8005,중국음식,중국음식,21,21,0,0
강원특별자치도,영월군,202603,8005,중국음식,중국음식,30,30,0,0
강원특별자치도,원주시,202603,8005,중국음식,중국음식,189,190,1,0
강원특별자치도,인제군,202603,8005,중국음식,중국음식,27,27,0,0
강원특별자치도,정선군,202603,8005,중국음식,중국음식,24,24,0,0
강원특별자치도,철원군,202603,8005,중국음식,중국음식,42,42,0,0
강원특별자치도,춘천시,202603,8005,중국음식,중국음식,160,162,2,0
강원특별자치도,태백시,202603,8005,중국음식,중국음식,28,28,0,0
강원특별자치도,평창군,202603,8005,중국음식,중국음식,30,30,0,0
강원특별자치도,홍천군,202603,8005,중국음식,중국음식,48,48,0,0
강원특별자치도,화천군,202603,8005,중국음식,중국음식,27,28,1,0
강원특별자치도,횡성군,202603,8005,중국음식,중국음식,38,37,0,1
경기도,가평군,202603,8005,중국음식,중국음식,45,45,0,0
경기도,고양시 덕양구,202603,8005,중국음식,중국음식,184,185,3,2
경기도,고양시 일산동구,202603,8005,중국음식,중국음식,120,120,1,1
경기도,고양시 일산서구,202603,8005,중국음식,중국음식,84,85,2,1
경기도,과천시,202603,8005,중국음식,중국음식,23,22,1,2
경기도,광명시,202603,8005,중국음식,중국음식,78,78,0,0
경기도,광주시,202603,8005,중국음식,중국음식,161,157,0,4
경기도,구리시,202603,8005,중국음식,중국음식,75,75,0,0
경기도,군포시,202603,8005,중국음식,중국음식,108,108,1,1
경기도,김포시,202603,8005,중국음식,중국음식,205,205,0,0
경기도,남양주시,202603,8005,중국음식,중국음식,249,251,4,2
경기도,동두천시,202603,8005,중국음식,중국음식,47,47,0,0
경기도,부천시 소사구,202603,8005,중국음식,중국음식,171,172,3,2
경기도,부천시 오정구,202603,8005,중국음식,중국음식,58,58,0,0
경기도,부천시 원미구,202603,8005,중국음식,중국음식,232,235,5,2
경기도,성남시 분당구,202603,8005,중국음식,중국음식,184,184,0,0
경기도,성남시 수정구,202603,8005,중국음식,중국음식,128,129,3,2
경기도,성남시 중원구,202603,8005,중국음식,중국음식,94,95,1,0
경기도,수원시 권선구,202603,8005,중국음식,중국음식,128,122,0,6
경기도,수원시 영통구,202603,8005,중국음식,중국음식,126,125,1,2
경기도,수원시 장안구,202603,8005,중국음식,중국음식,86,85,0,1
경기도,수원시 팔달구,202603,8005,중국음식,중국음식,146,145,1,2
경기도,시흥시,202603,8005,중국음식,중국음식,295,293,1,3
경기도,안산시 단원구,202603,8005,중국음식,중국음식,265,264,1,2
경기도,안산시 상록구,202603,8005,중국음식,중국음식,151,150,1,2
경기도,안성시,202603,8005,중국음식,중국음식,112,112,2,2
경기도,안양시 동안구,202603,8005,중국음식,중국음식,128,127,0,1
경기도,안양시 만안구,202603,8005,중국음식,중국음식,117,118,1,0
경기도,양주시,202603,8005,중국음식,중국음식,134,134,1,1
경기도,양평군,202603,8005,중국음식,중국음식,43,41,0,2
경기도,여주시,202603,8005,중국음식,중국음식,60,60,0,0
경기도,연천군,202603,8005,중국음식,중국음식,25,26,1,0
경기도,오산시,202603,8005,중국음식,중국음식,149,151,2,0
경기도,용인시 기흥구,202603,8005,중국음식,중국음식,118,120,3,1
경기도,용인시 수지구,202603,8005,중국음식,중국음식,98,97,1,2
경기도,용인시 처인구,202603,8005,중국음식,중국음식,134,134,1,1
경기도,의왕시,202603,8005,중국음식,중국음식,39,39,0,0
경기도,의정부시,202603,8005,중국음식,중국음식,180,179,0,1
경기도,이천시,202603,8005,중국음식,중국음식,148,149,1,0
경기도,파주시,202603,8005,중국음식,중국음식,227,227,0,0
경기도,평택시,202603,8005,중국음식,중국음식,382,384,4,2
경기도,포천시,202603,8005,중국음식,중국음식,103,103,0,0
경기도,하남시,202603,8005,중국음식,중국음식,115,114,1,2
경기도,화성시 동탄구,202603,8005,중국음식,중국음식,154,155,3,2
경기도,화성시 만세구,202603,8005,중국음식,중국음식,141,141,0,0
경기도,화성시 병점구,202603,8005,중국음식,중국음식,54,53,0,1
경기도,화성시 효행구,202603,8005,중국음식,중국음식,46,46,1,1
경상남도,거제시,202603,8005,중국음식,중국음식,142,142,1,1
경상남도,거창군,202603,8005,중국음식,중국음식,50,50,0,0
경상남도,고성군,202603,8005,중국음식,중국음식,30,30,0,0
경상남도,김해시,202603,8005,중국음식,중국음식,248,246,0,2
경상남도,남해군,202603,8005,중국음식,중국음식,30,30,0,0
경상남도,밀양시,202603,8005,중국음식,중국음식,62,61,0,1
경상남도,사천시,202603,8005,중국음식,중국음식,72,75,3,0
경상남도,산청군,202603,8005,중국음식,중국음식,24,23,0,1
경상남도,양산시,202603,8005,중국음식,중국음식,173,175,4,2
경상남도,의령군,202603,8005,중국음식,중국음식,20,20,0,0
경상남도,진주시,202603,8005,중국음식,중국음식,205,205,1,1
경상남도,창녕군,202603,8005,중국음식,중국음식,53,53,0,0
경상남도,창원시 마산합포구,202603,8005,중국음식,중국음식,97,97,1,1
경상남도,창원시 마산회원구,202603,8005,중국음식,중국음식,84,84,0,0
경상남도,창원시 성산구,202603,8005,중국음식,중국음식,99,99,0,0
경상남도,창원시 의창구,202603,8005,중국음식,중국음식,87,88,1,0
경상남도,창원시 진해구,202603,8005,중국음식,중국음식,85,86,1,0
경상남도,통영시,202603,8005,중국음식,중국음식,70,69,0,1
경상남도,하동군,202603,8005,중국음식,중국음식,19,20,1,0
경상남도,함안군,202603,8005,중국음식,중국음식,34,34,0,0
경상남도,함양군,202603,8005,중국음식,중국음식,25,24,0,1
경상남도,합천군,202603,8005,중국음식,중국음식,28,28,0,0
경상북도,경산시,202603,8005,중국음식,중국음식,168,168,0,0
